state_code,date_month,seasonal_period,theft_rate_percent,christmas_theft_multiplier,vandalism_incidents,traffic_congestion_index,weather_disruption_index,risk_zone_score
RI,2022-02-01,Normal,0.55,1.0,66,42.0,68.4,55.8
RI,2022-03-01,Normal,1.29,1.0,20,42.6,34.1,39.6
RI,2022-04-01,Normal,0.93,1.0,65,53.9,52.1,53.9
RI,2022-05-01,Normal,0.94,1.0,42,59.5,43.4,52.4
RI,2022-06-01,Normal,0.75,1.0,19,47.0,58.3,53.4
RI,2022-07-01,Normal,0.71,1.0,75,32.4,49.9,41.9
RI,2022-08-01,Normal,1.09,1.0,46,33.1,45.9,40.6
RI,2022-09-01,Normal,0.73,1.0,57,59.1,49.7,55.1
RI,2022-10-01,Normal,0.56,1.0,16,50.4,31.2,41.4
RI,2022-11-01,Normal,1.27,1.0,36,52.6,58.5,56.8
RI,2022-12-01,Pre_Christmas,1.12,1.76,65,56.2,88.7,74.4
RI,2023-01-01,Post_Christmas,0.93,1.0,52,43.5,68.3,56.8
RI,2023-02-01,Normal,1.32,1.0,76,53.9,78.8,67.7
RI,2023-03-01,Normal,0.82,1.0,65,56.0,36.1,46.9
RI,2023-04-01,Normal,1.26,1.0,24,37.1,46.4,43.0
RI,2023-05-01,Normal,1.44,1.0,73,47.9,53.1,51.9
RI,2023-06-01,Normal,1.16,1.0,57,34.7,58.2,47.6
RI,2023-07-01,Normal,0.93,1.0,13,58.7,40.2,50.4
RI,2023-08-01,Normal,1.25,1.0,18,37.6,50.8,45.5
RI,2023-09-01,Normal,0.96,1.0,74,51.8,51.5,52.6
RI,2023-10-01,Normal,0.91,1.0,24,36.9,36.6,37.7
RI,2023-11-01,Normal,1.03,1.0,16,48.5,48.9,49.7
RI,2023-12-01,Pre_Christmas,1.0,1.76,56,56.4,79.7,69.8
RI,2024-01-01,Post_Christmas,0.91,1.0,56,54.6,82.9,69.7
RI,2024-02-01,Normal,0.62,1.0,79,56.6,90.0,73.9
RI,2024-03-01,Normal,0.91,1.0,63,55.7,31.2,44.4
RI,2024-04-01,Normal,1.06,1.0,11,39.9,36.1,39.1
RI,2024-05-01,Normal,1.43,1.0,16,52.3,34.4,44.8
RI,2024-06-01,Normal,0.54,1.0,10,46.8,34.6,41.2
RI,2024-07-01,Normal,1.12,1.0,37,47.8,43.6,46.8
RI,2024-08-01,Normal,0.96,1.0,34,44.3,56.4,51.3
RI,2024-09-01,Normal,0.52,1.0,75,48.0,43.5,46.3
RI,2024-10-01,Normal,0.75,1.0,35,34.1,50.1,42.9
RI,2024-11-01,Normal,0.62,1.0,12,42.3,41.3,42.4
RI,2024-12-01,Pre_Christmas,0.9,1.96,104,39.9,69.6,56.5
RI,2025-01-01,Post_Christmas,0.9,1.0,64,33.8,85.0,60.3
RI,2025-02-01,Normal,1.03,1.0,71,36.4,79.7,59.1
RI,2025-03-01,Normal,0.5,1.0,67,53.5,40.5,47.5
RI,2025-04-01,Normal,0.66,1.0,20,46.5,57.4,52.6
RI,2025-05-01,Normal,0.59,1.0,53,30.7,45.0,38.4
RI,2025-06-01,Normal,1.05,1.0,38,53.7,35.6,45.7
RI,2025-07-01,Normal,0.83,1.0,54,57.3,44.5,51.7
RI,2025-08-01,Normal,1.05,1.0,62,56.4,50.2,54.4
RI,2025-09-01,Normal,0.72,1.0,45,54.7,41.0,48.6
SC,2020-01-01,Post_Christmas,0.52,1.0,31,59.8,26.9,43.9
SC,2020-02-01,Normal,1.44,1.0,74,47.6,20.7,35.6
SC,2020-03-01,Normal,0.61,1.0,56,58.9,19.4,39.8
SC,2020-04-01,Normal,0.63,1.0,71,58.5,27.2,43.5
SC,2020-05-01,Normal,0.65,1.0,26,39.4,19.3,30.0
SC,2020-06-01,Normal,1.48,1.0,68,55.9,18.3,38.6
SC,2020-07-01,Normal,1.12,1.0,32,53.8,12.1,34.1
SC,2020-08-01,Normal,1.11,1.0,42,53.3,17.2,36.4
SC,2020-09-01,Normal,1.49,1.0,70,56.9,17.9,38.9
SC,2020-10-01,Normal,0.59,1.0,34,41.5,13.6,28.1
SC,2020-11-01,Normal,1.47,1.0,27,42.0,21.8,33.4
SC,2020-12-01,Pre_Christmas,0.93,1.81,95,57.8,12.9,37.0
SC,2021-01-01,Post_Christmas,0.92,1.0,77,56.4,14.5,36.4
SC,2021-02-01,Normal,0.88,1.0,25,56.3,21.2,39.6
SC,2021-03-01,Normal,1.43,1.0,11,51.6,15.4,34.9
SC,2021-04-01,Normal,0.65,1.0,48,58.7,22.8,41.4
SC,2021-05-01,Normal,1.5,1.0,27,35.4,23.8,31.1
SC,2021-06-01,Normal,0.88,1.0,69,58.5,16.0,38.1
SC,2021-07-01,Normal,1.15,1.0,21,31.9,11.7,22.9
SC,2021-08-01,Normal,1.47,1.0,54,46.7,19.8,34.7
SC,2021-09-01,Normal,0.56,1.0,45,32.7,11.9,22.9
SC,2021-10-01,Normal,1.42,1.0,52,47.0,20.3,35.1
SC,2021-11-01,Normal,1.07,1.0,17,41.7,24.5,34.2
SC,2021-12-01,Pre_Christmas,1.48,1.66,61,37.8,22.4,32.6
SC,2022-01-01,Post_Christmas,1.03,1.0,53,51.9,19.0,36.5
SC,2022-02-01,Normal,1.17,1.0,47,35.2,28.9,33.2
SC,2022-03-01,Normal,0.96,1.0,35,50.8,12.0,32.4
SC,2022-04-01,Normal,0.65,1.0,12,35.4,27.6,32.1
SC,2022-05-01,Normal,0.74,1.0,21,34.1,26.0,30.8
SC,2022-06-01,Normal,1.35,1.0,43,34.4,18.4,27.8
SC,2022-07-01,Normal,0.53,1.0,38,48.0,13.1,31.1
SC,2022-08-01,Normal,1.21,1.0,71,53.4,13.1,34.5
SC,2022-09-01,Normal,1.5,1.0,65,47.9,28.4,39.6
SC,2022-10-01,Normal,0.51,1.0,21,54.3,14.7,35.0
SC,2022-11-01,Normal,0.66,1.0,51,47.7,27.5,38.3
SC,2022-12-01,Pre_Christmas,1.42,1.7,55,64.6,20.1,44.8
SC,2023-01-01,Post_Christmas,1.09,1.0,17,41.7,19.2,31.5
SC,2023-02-01,Normal,1.18,1.0,16,34.5,22.4,29.6
SC,2023-03-01,Normal,1.09,1.0,42,34.1,14.3,25.3
SC,2023-04-01,Normal,0.87,1.0,61,47.9,18.6,34.1
SC,2023-05-01,Normal,1.2,1.0,32,46.4,28.8,38.8
SC,2023-06-01,Normal,1.09,1.0,34,35.5,14.8,26.2
SC,2023-07-01,Normal,0.71,1.0,17,56.5,28.4,43.2
SC,2023-08-01,Normal,1.06,1.0,24,58.7,29.9,45.4
SC,2023-09-01,Normal,1.38,1.0,78,37.6,11.0,25.7
SC,2023-10-01,Normal,1.17,1.0,53,36.2,20.6,29.6
SC,2023-11-01,Normal,0.97,1.0,22,36.4,13.4,25.9
SC,2023-12-01,Pre_Christmas,1.0,1.57,53,49.3,22.4,37.4
SC,2024-01-01,Post_Christmas,0.74,1.0,23,47.9,29.8,39.6
SC,2024-02-01,Normal,0.51,1.0,53,32.0,27.9,30.5
SC,2024-03-01,Normal,1.49,1.0,49,44.2,28.5,37.8
SC,2024-04-01,Normal,0.72,1.0,54,32.7,14.3,24.2
SC,2024-05-01,Normal,1.31,1.0,41,42.2,20.8,32.8
SC,2024-06-01,Normal,0.67,1.0,30,42.1,14.7,29.1
SC,2024-07-01,Normal,0.78,1.0,27,49.5,28.0,39.5
SC,2024-08-01,Normal,0.92,1.0,25,46.5,13.8,31.1
SC,2024-09-01,Normal,0.82,1.0,40,56.2,13.1,35.5
SC,2024-10-01,Normal,1.3,1.0,41,30.5,10.2,21.6
SC,2024-11-01,Normal,1.46,1.0,57,53.2,13.6,34.9
SC,2024-12-01,Pre_Christmas,1.69,1.6,19,34.7,13.8,27.0
SC,2025-01-01,Post_Christmas,1.28,1.0,29,56.4,11.5,35.2
SC,2025-02-01,Normal,0.65,1.0,75,50.7,27.4,39.7
SC,2025-03-01,Normal,1.41,1.0,31,35.2,25.6,31.8
SC,2025-04-01,Normal,1.02,1.0,19,44.7,15.1,30.9
SC,2025-05-01,Normal,0.84,1.0,23,51.7,25.7,39.5
SC,2025-06-01,Normal,0.66,1.0,19,58.1,18.4,38.9
SC,2025-07-01,Normal,0.51,1.0,76,49.0,25.5,37.8
SC,2025-08-01,Normal,0.75,1.0,71,30.7,16.5,24.4
SC,2025-09-01,Normal,1.41,1.0,66,45.0,21.3,34.6
SD,2020-01-01,Post_Christmas,0.42,1.0,14,13.1,71.4,42.7
SD,2020-02-01,Normal,0.49,1.0,6,11.0,65.6,38.8
SD,2020-03-01,Normal,0.14,1.0,9,22.0,37.6,29.9
SD,2020-04-01,Normal,0.34,1.0,16,25.5,42.5,34.3
SD,2020-05-01,Normal,0.2,1.0,16,10.7,42.6,26.9
SD,2020-06-01,Normal,0.32,1.0,10,25.7,30.7,28.5
SD,2020-07-01,Normal,0.23,1.0,16,24.1,35.6,30.1
SD,2020-08-01,Normal,0.21,1.0,6,25.0,42.9,34.2
SD,2020-09-01,Normal,0.33,1.0,8,14.9,21.6,20.0
SD,2020-10-01,Normal,0.17,1.0,16,17.9,22.2,20.2
SD,2020-11-01,Normal,0.29,1.0,7,12.4,31.3,22.1
SD,2020-12-01,Pre_Christmas,0.41,1.24,19,16.7,66.7,42.2
SD,2021-01-01,Post_Christmas,0.47,1.0,4,16.4,71.2,44.3
SD,2021-02-01,Normal,0.3,1.0,12,13.5,62.8,38.4
SD,2021-03-01,Normal,0.43,1.0,9,13.8,37.8,26.2
SD,2021-04-01,Normal,0.36,1.0,7,28.0,40.2,34.5
SD,2021-05-01,Normal,0.38,1.0,14,25.7,43.8,35.1
SD,2021-06-01,Normal,0.39,1.0,0,16.9,39.5,28.6
SD,2021-07-01,Normal,0.45,1.0,1,29.0,31.9,30.9
SD,2021-08-01,Normal,0.35,1.0,19,14.8,48.0,31.8
SD,2021-09-01,Normal,0.21,1.0,13,18.1,41.8,30.2
SD,2021-10-01,Normal,0.14,1.0,10,26.3,35.8,31.2
SD,2021-11-01,Normal,0.34,1.0,0,18.9,26.2,22.9
SD,2021-12-01,Pre_Christmas,0.15,1.44,15,16.7,79.5,48.3
SD,2022-01-01,Post_Christmas,0.12,1.0,0,20.0,77.8,49.0
SD,2022-02-01,Normal,0.32,1.0,11,22.4,80.5,51.8
SD,2022-03-01,Normal,0.16,1.0,11,18.1,43.4,30.9
SD,2022-04-01,Normal,0.34,1.0,5,18.6,47.5,33.4
SD,2022-05-01,Normal,0.42,1.0,1,15.3,48.5,32.3
SD,2022-06-01,Normal,0.43,1.0,19,20.7,38.9,30.2
SD,2022-07-01,Normal,0.22,1.0,14,14.4,49.0,31.9
SD,2022-08-01,Normal,0.32,1.0,12,27.4,47.3,37.7
SD,2022-09-01,Normal,0.33,1.0,15,24.9,20.1,22.8
SD,2022-10-01,Normal,0.29,1.0,13,18.2,39.1,28.9
SD,2022-11-01,Normal,0.36,1.0,2,24.9,25.4,25.5
SD,2022-12-01,Pre_Christmas,0.24,1.41,11,11.5,68.9,40.5
SD,2023-01-01,Post_Christmas,0.14,1.0,19,18.8,68.9,44.0
SD,2023-02-01,Normal,0.43,1.0,1,19.4,74.5,47.4
SD,2023-03-01,Normal,0.34,1.0,6,25.0,20.3,23.0
SD,2023-04-01,Normal,0.2,1.0,7,29.3,27.1,28.4
SD,2023-05-01,Normal,0.4,1.0,12,17.6,20.9,20.0
SD,2023-06-01,Normal,0.13,1.0,3,17.0,39.5,28.4
SD,2023-07-01,Normal,0.41,1.0,4,22.2,46.7,34.9
SD,2023-08-01,Normal,0.34,1.0,13,15.6,49.9,33.1
SD,2023-09-01,Normal,0.14,1.0,5,12.8,33.5,23.3
SD,2023-10-01,Normal,0.13,1.0,17,29.2,27.8,28.6
SD,2023-11-01,Normal,0.4,1.0,17,26.2,45.6,36.3
SD,2023-12-01,Pre_Christmas,0.28,1.36,7,32.7,63.4,48.4
SD,2024-01-01,Post_Christmas,0.4,1.0,6,10.4,89.2,50.2
SD,2024-02-01,Normal,0.38,1.0,13,18.7,81.4,50.4
SD,2024-03-01,Normal,0.21,1.0,5,28.7,35.1,32.1
SD,2024-04-01,Normal,0.38,1.0,2,12.8,22.9,20.0
SD,2024-05-01,Normal,0.48,1.0,5,12.3,20.5,20.0
SD,2024-06-01,Normal,0.14,1.0,18,11.4,36.3,24.0
SD,2024-07-01,Normal,0.23,1.0,5,25.3,32.4,29.1
SD,2024-08-01,Normal,0.19,1.0,7,25.7,45.3,35.7
SD,2024-09-01,Normal,0.26,1.0,12,23.9,39.3,31.9
SD,2024-10-01,Normal,0.4,1.0,2,11.1,33.0,22.4
SD,2024-11-01,Normal,0.29,1.0,5,24.5,26.8,25.9
SD,2024-12-01,Pre_Christmas,0.38,1.31,4,21.2,74.4,48.3
SD,2025-01-01,Post_Christmas,0.16,1.0,15,15.9,64.9,40.6
SD,2025-02-01,Normal,0.21,1.0,4,20.0,80.0,50.2
SD,2025-03-01,Normal,0.44,1.0,12,16.6,38.2,27.8
SD,2025-04-01,Normal,0.34,1.0,13,29.4,44.3,37.2
SD,2025-05-01,Normal,0.25,1.0,17,19.5,33.5,26.8
SD,2025-06-01,Normal,0.42,1.0,3,17.4,28.4,23.3
SD,2025-07-01,Normal,0.13,1.0,14,23.5,45.1,34.4
SD,2025-08-01,Normal,0.2,1.0,3,23.0,40.7,32.0
SD,2025-09-01,Normal,0.19,1.0,11,10.0,41.2,25.8
TN,2020-01-01,Post_Christmas,1.49,1.0,71,48.6,45.8,48.7
TN,2020-02-01,Normal,1.21,1.0,14,37.3,56.3,48.0
TN,2020-03-01,Normal,1.12,1.0,20,41.3,36.8,40.2
TN,2020-04-01,Normal,0.5,1.0,66,51.2,42.1,47.2
TN,2020-05-01,Normal,0.68,1.0,11,46.7,53.9,51.0
TN,2020-06-01,Normal,1.14,1.0,57,41.1,34.0,38.7
TN,2020-07-01,Normal,0.88,1.0,45,35.0,54.2,45.5
TN,2020-08-01,Normal,1.42,1.0,34,45.2,40.6,44.3
TN,2020-09-01,Normal,1.26,1.0,70,39.6,33.8,38.0
TN,2020-10-01,Normal,0.95,1.0,69,57.4,32.4,45.8
TN,2020-11-01,Normal,1.25,1.0,32,46.0,55.3,51.9
TN,2020-12-01,Pre_Christmas,1.91,1.83,14,63.8,53.4,62.1
TN,2021-01-01,Post_Christmas,1.14,1.0,18,54.8,38.6,47.8
TN,2021-02-01,Normal,1.42,1.0,51,31.7,33.5,34.0
TN,2021-03-01,Normal,0.75,1.0,57,38.9,37.4,38.9
TN,2021-04-01,Normal,1.39,1.0,26,32.3,36.4,35.7
TN,2021-05-01,Normal,0.6,1.0,69,30.9,52.0,42.0
TN,2021-06-01,Normal,1.15,1.0,60,57.6,36.5,48.2
TN,2021-07-01,Normal,1.28,1.0,62,51.5,36.5,45.3
TN,2021-08-01,Normal,1.11,1.0,42,48.8,31.0,41.0
TN,2021-09-01,Normal,1.0,1.0,58,46.0,47.9,48.0
TN,2021-10-01,Normal,1.12,1.0,48,47.1,50.7,50.0
TN,2021-11-01,Normal,0.65,1.0,36,49.2,49.6,50.0
TN,2021-12-01,Pre_Christmas,0.9,1.91,72,63.5,47.1,57.0
TN,2022-01-01,Post_Christmas,1.1,1.0,32,52.5,59.0,56.9
TN,2022-02-01,Normal,0.94,1.0,61,38.4,44.2,42.2
TN,2022-03-01,Normal,0.74,1.0,60,59.3,55.8,58.3
TN,2022-04-01,Normal,1.38,1.0,41,31.0,49.4,41.6
TN,2022-05-01,Normal,0.87,1.0,76,41.6,32.5,37.9
TN,2022-06-01,Normal,0.95,1.0,24,56.5,54.3,56.3
TN,2022-07-01,Normal,0.91,1.0,49,35.4,47.5,42.4
TN,2022-08-01,Normal,0.68,1.0,14,34.2,49.6,42.6
TN,2022-09-01,Normal,1.23,1.0,30,41.0,35.4,39.4
TN,2022-10-01,Normal,0.95,1.0,50,42.8,43.1,43.9
TN,2022-11-01,Normal,0.52,1.0,44,58.0,56.4,57.7
TN,2022-12-01,Pre_Christmas,2.0,1.94,99,63.1,36.5,53.7
TN,2023-01-01,Post_Christmas,1.22,1.0,52,59.2,30.0,45.8
TN,2023-02-01,Normal,1.37,1.0,52,49.3,37.7,44.9
TN,2023-03-01,Normal,1.41,1.0,65,56.2,44.6,51.8
TN,2023-04-01,Normal,0.84,1.0,29,37.4,54.6,46.8
TN,2023-05-01,Normal,1.11,1.0,50,44.7,49.3,48.1
TN,2023-06-01,Normal,1.11,1.0,50,30.9,57.6,45.4
TN,2023-07-01,Normal,0.77,1.0,10,30.3,43.7,37.8
TN,2023-08-01,Normal,0.72,1.0,73,51.2,41.7,47.2
TN,2023-09-01,Normal,0.61,1.0,49,33.5,36.9,35.8
TN,2023-10-01,Normal,1.16,1.0,26,46.4,36.5,42.6
TN,2023-11-01,Normal,1.28,1.0,54,50.9,52.1,52.8
TN,2023-12-01,Pre_Christmas,1.59,1.77,75,35.5,32.4,36.8
TN,2024-01-01,Post_Christmas,0.71,1.0,74,50.5,37.3,44.6
TN,2024-02-01,Normal,0.95,1.0,22,56.7,56.6,57.6
TN,2024-03-01,Normal,1.05,1.0,50,39.0,47.3,44.2
TN,2024-04-01,Normal,1.42,1.0,45,59.2,31.4,46.7
TN,2024-05-01,Normal,1.37,1.0,43,55.3,51.1,54.6
TN,2024-06-01,Normal,1.42,1.0,78,49.5,45.2,48.8
TN,2024-07-01,Normal,1.35,1.0,47,41.8,55.6,50.0
TN,2024-08-01,Normal,1.46,1.0,38,51.3,50.5,52.4
TN,2024-09-01,Normal,0.97,1.0,14,54.5,30.1,43.3
TN,2024-10-01,Normal,0.55,1.0,30,39.1,36.2,38.2
TN,2024-11-01,Normal,0.58,1.0,72,59.8,37.7,49.3
TN,2024-12-01,Pre_Christmas,1.11,1.91,55,65.8,51.1,60.6
TN,2025-01-01,Post_Christmas,0.67,1.0,73,51.7,45.3,49.2
TN,2025-02-01,Normal,1.45,1.0,40,45.7,52.4,50.5
TN,2025-03-01,Normal,0.7,1.0,48,52.8,45.4,49.8
TN,2025-04-01,Normal,1.46,1.0,14,54.8,39.8,48.8
TN,2025-05-01,Normal,1.26,1.0,14,30.7,33.1,33.2
TN,2025-06-01,Normal,1.14,1.0,43,32.4,36.1,35.4
TN,2025-07-01,Normal,1.18,1.0,51,40.1,42.0,42.2
TN,2025-08-01,Normal,0.83,1.0,48,57.5,46.5,52.8
TN,2025-09-01,Normal,1.15,1.0,40,41.9,58.2,51.2
TX,2020-01-01,Post_Christmas,1.37,1.0,94,86.6,14.8,52.1
TX,2020-02-01,Normal,2.88,1.0,156,73.9,23.3,51.5
TX,2020-03-01,Normal,1.6,1.0,140,68.7,13.1,42.5
TX,2020-04-01,Normal,1.51,1.0,57,87.0,24.3,57.2
TX,2020-05-01,Normal,2.42,1.0,117,76.8,10.2,45.9
TX,2020-06-01,Normal,2.31,1.0,156,70.8,23.1,49.3
TX,2020-07-01,Normal,1.9,1.0,167,61.3,13.3,39.2
TX,2020-08-01,Normal,2.26,1.0,93,63.3,13.6,40.7
TX,2020-09-01,Normal,1.32,1.0,188,64.2,21.2,44.0
TX,2020-10-01,Normal,2.35,1.0,147,70.9,17.5,46.6
TX,2020-11-01,Normal,1.54,1.0,115,78.2,19.4,50.3
TX,2020-12-01,Pre_Christmas,1.93,2.51,182,76.6,16.2,51.2
TX,2021-01-01,Post_Christmas,1.66,1.0,72,67.9,29.1,50.2
TX,2021-02-01,Normal,1.66,1.0,116,72.3,15.8,45.7
TX,2021-03-01,Normal,1.91,1.0,62,89.8,20.8,57.2
TX,2021-04-01,Normal,1.38,1.0,175,71.8,27.1,50.8
TX,2021-05-01,Normal,1.39,1.0,195,62.7,23.3,44.4
TX,2021-06-01,Normal,2.08,1.0,140,77.4,16.5,49.0
TX,2021-07-01,Normal,1.26,1.0,196,87.6,21.0,55.6
TX,2021-08-01,Normal,2.38,1.0,60,83.6,11.7,50.0
TX,2021-09-01,Normal,2.89,1.0,144,85.1,20.9,55.9
TX,2021-10-01,Normal,1.85,1.0,116,87.8,18.6,55.0
TX,2021-11-01,Normal,2.8,1.0,91,79.1,25.2,54.9
TX,2021-12-01,Pre_Christmas,1.45,2.47,133,99.1,27.0,66.6
TX,2022-01-01,Post_Christmas,2.44,1.0,74,85.0,14.0,51.9
TX,2022-02-01,Normal,2.52,1.0,142,85.7,11.6,51.2
TX,2022-03-01,Normal,2.69,1.0,188,87.5,17.8,55.3
TX,2022-04-01,Normal,1.11,1.0,51,74.3,20.7,48.6
TX,2022-05-01,Normal,2.55,1.0,181,83.6,17.5,53.1
TX,2022-06-01,Normal,1.75,1.0,141,65.9,22.6,46.0
TX,2022-07-01,Normal,1.61,1.0,101,78.1,20.1,50.7
TX,2022-08-01,Normal,1.35,1.0,160,70.8,28.7,51.1
TX,2022-09-01,Normal,2.99,1.0,142,77.9,18.2,51.0
TX,2022-10-01,Normal,1.13,1.0,165,80.3,11.6,47.1
TX,2022-11-01,Normal,2.65,1.0,62,70.4,16.0,45.9
TX,2022-12-01,Pre_Christmas,3.24,2.87,74,75.3,22.1,58.0
TX,2023-01-01,Post_Christmas,2.42,1.0,85,79.9,15.1,49.9
TX,2023-02-01,Normal,2.72,1.0,113,80.3,15.4,50.6
TX,2023-03-01,Normal,1.37,1.0,158,82.2,16.8,50.9
TX,2023-04-01,Normal,1.0,1.0,76,63.8,24.9,45.3
TX,2023-05-01,Normal,2.2,1.0,195,84.6,28.8,58.9
TX,2023-06-01,Normal,1.71,1.0,113,80.6,17.0,50.5
TX,2023-07-01,Normal,1.25,1.0,72,60.9,13.9,38.6
TX,2023-08-01,Normal,1.37,1.0,60,70.1,18.4,45.6
TX,2023-09-01,Normal,1.66,1.0,178,74.0,17.0,47.2
TX,2023-10-01,Normal,1.14,1.0,66,70.8,29.8,51.4
TX,2023-11-01,Normal,1.11,1.0,112,63.5,19.3,42.5
TX,2023-12-01,Pre_Christmas,3.5,2.39,191,73.0,23.6,56.7
TX,2024-01-01,Post_Christmas,2.96,1.0,66,62.8,28.3,48.5
TX,2024-02-01,Normal,2.93,1.0,156,68.0,22.6,48.2
TX,2024-03-01,Normal,1.29,1.0,123,84.6,15.0,51.1
TX,2024-04-01,Normal,2.43,1.0,57,75.8,22.1,51.4
TX,2024-05-01,Normal,2.2,1.0,77,72.7,18.0,47.6
TX,2024-06-01,Normal,2.38,1.0,134,79.9,18.4,51.5
TX,2024-07-01,Normal,1.19,1.0,75,76.2,29.6,54.1
TX,2024-08-01,Normal,1.38,1.0,108,63.9,15.6,41.1
TX,2024-09-01,Normal,1.15,1.0,68,66.7,19.4,44.2
TX,2024-10-01,Normal,2.21,1.0,169,66.7,13.2,42.2
TX,2024-11-01,Normal,2.97,1.0,144,78.0,13.6,48.8
TX,2024-12-01,Pre_Christmas,3.31,2.4,200,84.1,22.1,61.0
TX,2025-01-01,Post_Christmas,2.97,1.0,90,76.7,25.0,53.8
TX,2025-02-01,Normal,2.36,1.0,143,89.1,22.7,58.3
TX,2025-03-01,Normal,1.08,1.0,173,69.4,16.6,44.1
TX,2025-04-01,Normal,2.73,1.0,84,75.6,11.2,46.1
TX,2025-05-01,Normal,1.73,1.0,165,74.4,19.4,48.6
TX,2025-06-01,Normal,1.01,1.0,137,81.5,20.1,51.8
TX,2025-07-01,Normal,2.01,1.0,173,81.9,25.4,55.7
TX,2025-08-01,Normal,2.87,1.0,62,81.9,22.8,55.2
TX,2025-09-01,Normal,1.51,1.0,198,66.0,27.4,48.2
UT,2020-01-01,Post_Christmas,0.99,1.0,40,43.5,53.5,49.5
UT,2020-02-01,Normal,0.67,1.0,29,54.3,41.0,48.3
UT,2020-03-01,Normal,0.56,1.0,22,41.4,49.0,45.8
UT,2020-04-01,Normal,0.58,1.0,78,59.5,52.4,56.5
UT,2020-05-01,Normal,1.23,1.0,71,40.9,58.7,51.0
UT,2020-06-01,Normal,1.36,1.0,19,44.9,42.7,45.2
UT,2020-07-01,Normal,0.64,1.0,41,44.2,49.4,47.4
UT,2020-08-01,Normal,0.79,1.0,61,43.0,41.8,43.2
UT,2020-09-01,Normal,0.7,1.0,51,55.4,52.1,54.5
UT,2020-10-01,Normal,0.53,1.0,23,34.7,57.4,46.6
UT,2020-11-01,Normal,1.05,1.0,35,47.0,57.6,53.4
UT,2020-12-01,Pre_Christmas,1.6,1.65,44,57.5,34.7,48.7
UT,2021-01-01,Post_Christmas,0.89,1.0,30,48.3,36.1,43.1
UT,2021-02-01,Normal,1.06,1.0,59,58.8,52.6,56.8
UT,2021-03-01,Normal,0.59,1.0,73,56.2,48.9,53.1
UT,2021-04-01,Normal,0.65,1.0,65,40.5,57.2,49.5
UT,2021-05-01,Normal,1.43,1.0,65,55.8,39.4,49.0
UT,2021-06-01,Normal,1.26,1.0,21,58.8,55.4,58.4
UT,2021-07-01,Normal,1.42,1.0,19,37.7,50.5,45.5
UT,2021-08-01,Normal,1.42,1.0,64,48.3,35.9,43.5
UT,2021-09-01,Normal,1.15,1.0,62,38.5,33.8,37.3
UT,2021-10-01,Normal,1.43,1.0,61,49.5,51.1,51.7
UT,2021-11-01,Normal,0.92,1.0,39,32.8,34.8,34.7
UT,2021-12-01,Pre_Christmas,0.61,1.76,62,59.4,53.8,57.7
UT,2022-01-01,Post_Christmas,0.61,1.0,11,47.6,46.7,47.8
UT,2022-02-01,Normal,0.6,1.0,18,30.8,44.3,38.1
UT,2022-03-01,Normal,0.85,1.0,19,50.9,38.3,45.5
UT,2022-04-01,Normal,1.2,1.0,13,44.9,59.5,53.4
UT,2022-05-01,Normal,1.29,1.0,24,48.8,51.7,51.5
UT,2022-06-01,Normal,1.09,1.0,79,39.5,53.3,47.5
UT,2022-07-01,Normal,0.65,1.0,58,34.4,53.1,44.4
UT,2022-08-01,Normal,1.25,1.0,76,43.1,47.5,46.5
UT,2022-09-01,Normal,0.85,1.0,27,58.3,58.2,59.1
UT,2022-10-01,Normal,0.51,1.0,51,36.8,47.5,42.7
UT,2022-11-01,Normal,0.78,1.0,72,50.3,45.6,48.7
UT,2022-12-01,Pre_Christmas,1.04,1.77,49,36.9,38.2,39.4
UT,2023-01-01,Post_Christmas,1.31,1.0,56,37.2,38.5,39.2
UT,2023-02-01,Normal,1.26,1.0,77,43.5,52.1,49.1
UT,2023-03-01,Normal,1.2,1.0,53,41.0,40.0,41.7
UT,2023-04-01,Normal,0.64,1.0,50,33.4,51.9,43.3
UT,2023-05-01,Normal,1.31,1.0,70,40.4,58.6,50.8
UT,2023-06-01,Normal,1.18,1.0,57,40.5,43.2,43.0
UT,2023-07-01,Normal,0.69,1.0,35,45.7,32.9,40.0
UT,2023-08-01,Normal,1.15,1.0,54,59.2,50.0,55.8
UT,2023-09-01,Normal,0.98,1.0,48,44.1,30.3,38.2
UT,2023-10-01,Normal,0.94,1.0,26,57.4,53.6,56.4
UT,2023-11-01,Normal,0.61,1.0,46,43.8,45.8,45.4
UT,2023-12-01,Pre_Christmas,1.24,1.83,66,37.3,44.7,43.3
UT,2024-01-01,Post_Christmas,0.66,1.0,73,42.2,47.1,45.3
UT,2024-02-01,Normal,0.63,1.0,79,39.8,45.5,43.3
UT,2024-03-01,Normal,1.45,1.0,50,56.0,39.7,49.3
UT,2024-04-01,Normal,0.78,1.0,30,50.4,38.4,45.2
UT,2024-05-01,Normal,0.86,1.0,62,47.3,42.5,45.8
UT,2024-06-01,Normal,0.82,1.0,36,44.7,56.8,51.6
UT,2024-07-01,Normal,1.4,1.0,35,41.9,34.1,39.4
UT,2024-08-01,Normal,1.06,1.0,68,48.4,39.7,45.1
UT,2024-09-01,Normal,1.42,1.0,70,33.7,35.8,36.2
UT,2024-10-01,Normal,0.8,1.0,46,34.9,42.8,39.6
UT,2024-11-01,Normal,0.61,1.0,36,39.1,34.0,37.2
